AUTHOR	COLLABORATOR	UUIDS	MATCHSCORE	ACTUAL_COLLABORATOR	RUNNING_SCORE
Polosan M	Grey MJ	42dd6313-bd07-37f8-8e9d-e25c5f0f928c	1.62571607651857	0	1
Polosan M	Dan I	7e1bbf31-1f24-3c54-9c9b-165ab8e4d19b	1.62602129382664	0	1
Polosan M	Yoon KJ	7eabb690-c5c9-3c29-9958-8edd814a15ff	1.62608090515586	0	1
Polosan M	Handy TC	ca837725-0783-33dd-99fe-39d05cc846bf	1.62615711381832	0	1
Polosan M	Hoffmann MB	01e69b06-8584-3f74-9af5-42bc1f68a300	1.62700669325037	0	1
Polosan M	Lewis BA	488d0e11-b2ab-398d-b80d-3b0dc1eceb51	1.6273175441924	0	1
Polosan M	Alkire MT	be6aedb5-89db-355c-84c3-b813f061a594	1.6273488687743	0	1
Polosan M	Dartigues JF	f94031e9-acce-3430-86f8-3a4fc6f58b81	1.62753510718427	0	1
Polosan M	Blanke O	0c15b540-7ac7-37d7-b326-c873b9a4ae4f	1.62833995455832	0	1
Polosan M	O'Reilly RC	22953567-81de-3a22-8485-776626ea1e40	1.62842498847462	0	1
Polosan M	Cohen MX	e3fecd2d-69ad-36ce-8150-2c13c284c049	1.63189078478622	0	1
Polosan M	Xu X	e87d50bc-3e46-3cc6-9055-8d71c9a7eacf	1.63257324496477	0	1
Polosan M	Mujica-Parodi LR	e88e6988-5c47-37e6-ac00-a946788d8e65	1.63302440623704	0	1
Polosan M	Donovan CM	edc5cfb1-2518-36f7-bb2d-fd5a3042dffb	1.6336283824132	0	1
Polosan M	Egan G	f3553874-a414-3b29-a824-fe18f98602de	1.63382214976765	0	1
Polosan M	Cheyne D	c38f8d18-9c5e-3732-b7b0-27e49c1e1143	1.63537490513045	0	1
Polosan M	Shamay-Tsoory SG	3cc52622-3232-3b85-bb10-d06fd6dfeb0f	1.6355626453016	0	1
Polosan M	Knoch D	012768cd-f9e2-3c8c-9476-108220ab4d77	1.63580743554572	0	1
Polosan M	Yang HS	d7aa18ff-d10b-3c17-958f-e8180719f8e7	1.63679693339547	0	1
Polosan M	Obrig H	06f6cc72-e282-3a1d-a8ff-dbe7b84c266c	1.6368442771965	0	1
Polosan M	Fox N	22ea94ef-9244-3531-8ab7-aea6bb02b4b7	1.63742650725049	0	1
Polosan M	Abbott DF	b040fe1e-f021-31fe-881e-d5685d173d4d	1.63757813998197	0	1
Polosan M	Ott U	14b936df-1734-34cb-8bb2-5faee96eff88	1.63781164760673	0	1
Polosan M	Toffolo GM	b82f67ff-87a9-3525-8dac-de8e472f8367	1.63804219128034	0	1
Polosan M	Fiaschi A	fb8670e8-d198-3156-9170-e0baf36a012a	1.63804219128034	0	1
Polosan M	Ludlow CL	f9aa00c0-e34a-36c3-8258-59d83bf9f27d	1.63871200722739	0	1
Polosan M	Ozaki N	e5371c0b-fa09-328f-b9fc-d746cb2088ea	1.63884757120466	0	1
Polosan M	Pollok B	aa63f930-c0af-35f5-a15c-a4309cb4b24d	1.63978058396829	0	1
Polosan M	Hui KK	238972a5-a53f-3e5f-97c9-39149f339775	1.64043571094794	0	1
Polosan M	Enzinger C	9040858d-4fad-3daa-b017-320e19f62353	1.64053345685691	0	1
Polosan M	Grodzinsky Y	83fd950c-20da-3b59-9a57-7e6062fcecab	1.64082187311035	0	1
Polosan M	Sareen J	8ce46a3d-7265-3887-ae70-9a3b7b62b770	1.64136120814348	0	1
Polosan M	Reiss JP	920d5b90-f70f-3ef0-9ef9-77d0b7519438	1.64136120814348	0	1
Polosan M	Taylor DJ	45e3cd4c-ca8a-3cbb-badb-25c6bffecdbe	1.64225065114454	0	1
Polosan M	van Laar T	11b8a060-6daf-3b43-8c8b-ca1f73e41ebb	1.64302093318558	0	1
Polosan M	Luca Romani G	79631fe7-700d-3851-a9a4-7069200d3bde	1.64334026184274	0	1
Polosan M	Kiguchi M	1ada0070-a83d-36c4-9316-04b3ad86d6fc	1.64424502994468	0	1
Polosan M	Wagemans J	f2e306a3-1d2e-3790-b73d-4e0b8568a20a	1.64532260333218	0	1
Polosan M	Khalfa S	2d9d8209-d098-3735-afc7-c72350425c4b	1.64607756424015	0	1
Polosan M	Leocani L	7eae4afe-e8fd-36f8-91ed-d8ae4c80613f	1.64659745117592	0	1
Polosan M	Burle B	89d7b7af-e1d5-3bbd-b469-c35e027dd8e4	1.64660378622842	0	1
Polosan M	Vasic N	643185e9-32a8-3150-8e27-572a7c2b4411	1.64689734016011	0	1
Polosan M	Tarr MJ	fa0315bd-96f7-3c6c-b92d-23c0ee014631	1.64792914969826	0	1
Polosan M	Woods R	ef065a7f-0137-3acf-a7a3-5a32b00e36d3	1.64832124860307	0	1
Polosan M	Marotta JJ	1ef951d2-2fd9-3793-81a4-4aee158a1e58	1.64853719799237	0	1
Polosan M	Miall C	97372087-a282-37f0-bc19-b49e25f791a7	1.64862392836031	0	1
Polosan M	Kastner S	719f4a6d-d74c-364b-bc3c-8ea96c66b3fa	1.6487529603551	0	1
Polosan M	Wilcock GK	2def23d7-b5ea-3406-b1bb-29af3e50b919	1.65023554829183	0	1
Polosan M	De Nil LF	9266bf32-3355-3a2b-911e-adf9ea777546	1.65037606881971	0	1
Polosan M	Maze M	4b9f80bd-fe36-33e0-8f62-df547ce062db	1.65054335661701	0	1
Polosan M	Bushnell MC	88ed466d-4814-38dd-bb34-a457acd147a2	1.65195434111815	0	1
Polosan M	Kim EY	5fa6e2b2-4994-3af8-9092-91ec494e57e3	1.65196958356893	0	1
Polosan M	Alho K	538d9a63-602b-308e-8c1a-5a13ca7b9585	1.65309620853773	0	1
Polosan M	Moran JM	6973051d-cc02-30a8-bf67-07a8d89accf9	1.65333848432099	0	1
Polosan M	Heide W	e87bcc92-6db4-311e-9108-4745e48610d4	1.65348690943896	0	1
Polosan M	Singh KD	17ebfc97-b284-3022-b088-d0cfed1efed0	1.65438456557186	0	1
Polosan M	Liu T	45372827-c1a6-383d-b963-5d9e3047eeb5	1.65493501064124	0	1
Polosan M	Haley AP	ab53b3d4-646b-3e0c-8f74-7b7c95e23f9a	1.65518246855409	0	1
Polosan M	Frank GK	56998230-45a3-365f-84d6-a2aad0e56d0b	1.65537236144623	0	1
Polosan M	Chen G	cc05d6c8-cc01-34e2-acaa-f089a5f332cd	1.65679662347163	0	1
Polosan M	Ongur D	d7fde672-f553-38a6-a4b6-d748c86fee1a	1.65693698695193	0	1
Polosan M	Dirks H	0bab22cc-71c8-3b34-a709-f94a2c82ecf1	1.6570647982219	0	1
Polosan M	Kawato M	0da1e296-4fe9-3b5b-8ed5-8f2e47f29232	1.65741579588394	0	1
Polosan M	Paulus FM	6a6ba551-2058-3be6-8a0a-8b4c6db6aac1	1.65787904324812	0	1
Polosan M	Lal S	3faae934-e2e5-3682-81bf-b9b2acbe5de2	1.65788756225235	0	1
Polosan M	Mayer EA	2b245446-4305-3cbe-8ff9-3269d6eecac0	1.65823378066061	0	1
Polosan M	Birn RM	db116e24-62b9-328b-9f1b-6ef1f1c7c462	1.65839790238982	0	1
Polosan M	Brauer J	6bc3d05a-b2ec-3aed-a308-8486e19421fb	1.66008543723076	0	1
Polosan M	Kelly C	f898b27b-0683-38b2-a584-dff5e17005a7	1.66027644764772	0	1
Polosan M	Amaro Junior E	95035716-2e5c-36f7-a65b-c47636cb8dca	1.66054732052786	0	1
Polosan M	Goodyear BG	c7c40a4f-6c21-3a86-9467-23dd27079723	1.66132019219568	0	1
Polosan M	Sunaert S	7f34afc9-5550-3467-9511-9166b5eb859e	1.66139778056978	0	1
Polosan M	Grossman ED	e88b1a46-c4df-39c2-aa5e-7cd20ccf29c7	1.66324120085252	0	1
Polosan M	de Gelder B	86583d22-fc15-3134-869d-6322ca19e100	1.66340439209005	0	1
Polosan M	Nowicka A	67840ab6-f3ad-3eae-b7da-b4d7de925e06	1.66345741677988	0	1
Polosan M	Donohoe G	be3192b7-8606-36c0-9b61-7a9aae2ba2a3	1.66401999065488	0	1
Polosan M	Perenin MT	f3579021-4dbe-3262-9359-d0ed7f74231d	1.66438373582356	0	1
Polosan M	Cohen MJ	83cc5884-2f4f-35ec-b34e-a7961fc9fdde	1.66481518227233	0	1
Polosan M	Small SL	68f92138-60fe-3aea-b89b-9ccf0547689d	1.66548301502652	0	1
Polosan M	Yin H	b657602f-48c1-393e-8478-10633844a284	1.6664370773935	0	1
Polosan M	Gallup GG Jr	29cf3615-93cd-37d1-87c3-c334595f0055	1.66680235466634	0	1
Polosan M	Mashek D	e7383ea2-cc8f-3b9b-94cd-9b22962b7565	1.667086212284	0	1
Polosan M	Hauser TK	68d286ae-6f8d-32cb-a1d1-9d61576c22fc	1.66720142241918	0	1
Polosan M	Bartsch AJ	18322acf-6d3d-3dc3-a51f-a67fd3addfd1	1.66735312615505	0	1
Polosan M	Milham MP	16f12e24-2348-308a-abfb-79d8e1f5453b	1.66772235313103	0	1
Polosan M	Alexandre F	74d23a0e-ec96-3cec-be84-bf75e7b498f8	1.66869119030402	0	1
Polosan M	Deoni SC	fc91e7b2-53fb-3c50-999f-f122982efd10	1.67007797412088	0	1
Polosan M	Perner J	440683d7-7d80-39c1-ad08-9cbda70ba9d2	1.67060850240047	0	1
Polosan M	Gallese V	f76dd4d3-6464-3c3a-828e-d99e840a2359	1.67079311437224	0	1
Polosan M	Pavlova MA	bd2ea8bd-11f0-349f-9391-e89834d753ef	1.67113301373174	0	1
Polosan M	Gallasch E	88c55bdd-0189-3632-a2e1-f2486b366955	1.6711652720185	0	1
Polosan M	Gerloff C	abb99521-431f-3eff-979a-c8646ab15e03	1.67143863583995	0	1
Polosan M	Gutteling TP	d59c1629-033f-3290-8928-6f6e84034b21	1.67203523434075	0	1
Polosan M	Blumstein SE	18b49fff-bf6f-3871-b118-4e098188032f	1.67250295357312	0	1
Polosan M	Haynes JD	654a1eb0-9f84-30c3-823a-d733a0417db0	1.67309594753177	0	1
Polosan M	Dominey PF	c5922600-9170-3c14-9e7c-922f93c6ac40	1.67354449970277	0	1
Polosan M	Carreiras M	65c99476-cb52-3983-9de1-545cb4507928	1.67360925672521	0	1
Polosan M	Stoeter P	50c3722a-17b0-35bc-aac7-545fa16fcb95	1.67443965176227	0	1
Polosan M	Gaebel W	9a76e425-9ec5-3ffd-b85f-65f0020f3626	1.67445136712627	0	1
Polosan M	Van Lange PA	dccd0228-0a37-344d-9109-b9aed42b7080	1.67506201162781	0	1
Polosan M	Nikulin VV	f256833c-169f-351b-b684-50c26f58c75b	1.67528456077727	0	1
Polosan M	Weiner M	c2a22c23-cae5-3dfb-ae91-dd9ea67ae479	1.67665965505674	0	1
Polosan M	Petit L	c0220e03-ce1b-346f-8a9c-369327855619	1.67717865151537	0	1
Polosan M	Ge J	dec50269-1189-30b2-b7c3-8f8fca396840	1.67771482317801	0	1
Polosan M	Cowan RL	9ea59c15-806b-347f-95a4-c81e871bb67e	1.68028548339738	0	1
Polosan M	Schretlen DJ	5771dd5d-a782-35f4-86a8-a96f6217b8df	1.68187798261891	0	1
Polosan M	Tyler CW	c6285666-f83a-3680-ae9d-db0da94e4da7	1.68198987213767	0	1
Polosan M	Decol R	2ca0ded2-4d43-3ae6-999b-ea3095b6a67f	1.68255416735879	0	1
Polosan M	Smith AT	df63a740-b05f-36c5-ae3f-d7760046316d	1.68328125231004	0	1
Polosan M	Narayana S	95e505e4-bef3-335d-9a7f-853af69ffc3c	1.68446235848622	0	1
Polosan M	Foltynie T	1bad77ce-5967-3122-845c-2cf0947657ac	1.68476799082244	0	1
Polosan M	Sterzer P	58def14f-f5e6-3117-abd6-82c45e36ec0f	1.6851889156744	0	1
Polosan M	Riesenhuber M	40925141-72a7-36af-86ed-47224a6f57c0	1.68564431898593	0	1
Polosan M	Lomber SG	c8ee337e-b912-3b79-9a9f-d8e97238a8d8	1.68807808020603	0	1
Polosan M	Limosin F	d495ad5b-5fa6-37a6-b617-efec25915b3d	1.68850211801577	0	1
Polosan M	de Leon MJ	b396a192-daa1-3232-bdcb-126415206335	1.69076797304538	0	1
Polosan M	Young AW	c77a7a69-a132-38e9-98ef-8a9781208fe3	1.69090641447679	0	1
Polosan M	Saoud M	6c5d17b7-cbea-39ce-b980-8aaf2925e83c	1.69157015863121	0	1
Polosan M	Arango C	5d155c54-f14e-3c97-9701-9c6bd1a79b7e	1.69231437417857	0	1
Polosan M	Frackowiak RS	481729b1-757f-316f-9ff1-3a50091ab831	1.69403811691282	0	1
Polosan M	Robinson RG	ccdc00be-e713-346e-b75c-34d771e679b5	1.6942166163578	0	1
Polosan M	Philipsen A	6a7aa082-d2f1-3c71-99a1-2c1fcbf2bad8	1.6943710873936	0	1
Polosan M	Kohler A	53b1127f-67f8-3814-894b-29de74b63b80	1.69443721534707	0	1
Polosan M	Kramer JH	b13147cb-8df3-36e6-b8d0-c55b924f76c5	1.69455118452443	0	1
Polosan M	Romero FJ	55f9c743-9da9-3285-89c0-c50844d5c0bd	1.69484197048564	0	1
Polosan M	Otzenberger H	348eedfe-9af4-3706-9b28-33638936e13e	1.69549830984271	0	1
Polosan M	Ham BJ	ecf2c1a5-a655-3588-ac69-586fad22b802	1.69591181793468	0	1
Polosan M	Campbell R	87022cd3-26b2-3023-82f7-fb9c4ee3988d	1.69707625903012	0	1
Polosan M	Wolf RC	47f20b62-8d2b-3734-b9d1-da8b2db74614	1.69833563896401	0	1
Polosan M	Harbaugh WT	6453db02-82d8-3adf-b30a-7c0cdc6b181e	1.6988506902923	0	1
Polosan M	Myers EB	b326860c-66be-3e01-836d-039b34e950ad	1.69900297616381	0	1
Polosan M	Sanes JN	e94748be-d78d-3fe7-aaaa-2da560fdb32b	1.70123761759467	0	1
Polosan M	Kapur S	170fd8fd-edf0-3fcc-ac21-0dd13aa3c10f	1.7012547501737	0	1
Polosan M	Jahn K	8d1ea704-b135-336c-8e78-fe6943e1679b	1.70155894817808	0	1
Polosan M	Mackey S	7d1f26eb-0fc2-3922-9d45-4365a74ea542	1.70256269382727	0	1
Polosan M	Kashino M	498b2a49-c822-3e04-9a20-e3f01b741b58	1.70390479477417	0	1
Polosan M	Gotman J	208e779b-7e85-3685-936d-45eb0afcec77	1.70401441977425	0	1
Polosan M	Phillips MD	98e7afce-c7a2-3780-bd67-1966194bac5f	1.70434763462012	0	1
Polosan M	Nardini M	a463bfac-2269-3bf6-bf3a-bd8b06ae8e65	1.70443177249459	0	1
Polosan M	Minshew NJ	544f374a-3087-3ae6-b1e2-b1a1acb807aa	1.70566913328828	0	1
Polosan M	Newton JM	64a4e5ee-6fc7-3143-b5e5-cd40c995d6b0	1.70634161425289	0	1
Polosan M	Pla J	0aac017b-7974-3777-aeaa-000e1613b505	1.70665429785849	0	1
Polosan M	Sullivan K	28a83774-18e5-380a-b2ff-75d1cc1a8036	1.70666534750387	0	1
Polosan M	Miall RC	54b62e32-9a46-3aef-92f0-0f7b829e00ff	1.70724228398348	0	1
Polosan M	Yoon Kim C	25409328-8743-3848-b852-ae79271954f8	1.70752097047403	0	1
Polosan M	Avanzini P	e2e7d2b8-2735-3fbb-aff1-9552349843ed	1.70755450332049	0	1
Polosan M	Ding G	f25f190e-b6f9-35ef-a2ca-c5d8cca98878	1.70809475127804	0	1
Polosan M	Alexander DC	cea95b28-5f14-33d9-9210-86163357d1c7	1.70829103977404	0	1
Polosan M	Driver J	53634968-e67b-3cb7-b29e-f0d824f298f6	1.70833261920008	0	1
Polosan M	de Jong BM	333eefe1-2c97-37e1-a5bb-ec0b0473ec8d	1.70961940061277	0	1
Polosan M	Peelen MV	f9b2c96d-b1b8-3efc-b12a-aab595400076	1.7096794375806	0	1
Polosan M	Lawrie S	b46d18d3-f0af-304a-9e09-46d71b87748f	1.70984653181464	0	1
Polosan M	Murata T	fdcc7c70-b298-3073-9d70-a3b74953880e	1.71177619945377	0	1
Polosan M	Strecher VJ	a9a844e7-e89c-3fed-8682-5e9ab954425e	1.7121328286761	0	1
Polosan M	Vinogradov S	8e81a179-5535-3e7a-9a81-8495483a1b87	1.71238391462789	0	1
Polosan M	Peng DL	e25043af-e013-31dd-b2ce-b26fd2d9a882	1.71555413267688	0	1
Polosan M	Heekeren HR	ded447b1-1564-3b78-a91b-be4be6cfb017	1.71636852885203	0	1
Polosan M	Tabossi P	b102cbc5-d4aa-3992-ab95-078fcf368f1b	1.71655958587093	0	1
Polosan M	Di Russo F	5ad38171-8d02-322b-a682-59d604e9afe0	1.71720022543254	0	1
Polosan M	Martin RE	0c6b6439-7c30-3383-9a20-5613e95c8054	1.7173787741954	0	1
Polosan M	Fujii T	c21c2d5f-8f37-364c-aff1-0bcfac655156	1.71771965551176	0	1
Polosan M	McLaren DG	3d880f2c-12ac-37eb-af10-bf12f357ca04	1.71836837517927	0	1
Polosan M	Luciana M	ebb8e6e9-6f59-3400-9899-a391b79e88cf	1.7188688776581	0	1
Polosan M	Kessler H	6b7abfb3-7bc8-3887-80e0-9e7e235b58f7	1.71908153687755	0	1
Polosan M	Kaptchuk TJ	2ea13563-f00f-3b5d-b528-763c080a69ae	1.71958430799825	0	1
Polosan M	Brune M	c4f36be1-2574-3363-801a-c7de75551fbf	1.7195881178994	0	1
Polosan M	Gunn P	ebf62eac-2d95-35a7-afbd-c2fd7cb563fc	1.72046173315887	0	1
Polosan M	Cooper MJ	e279d804-f401-3ebe-96b7-cbf695947eae	1.72075599300392	0	1
Polosan M	Kubicki M	8349280e-0354-3081-8541-d81945a85d90	1.7213669024363	0	1
Polosan M	Armony JL	dfce1237-a45d-376b-9a83-2ebff91bdd55	1.72258549191556	0	1
Polosan M	Strous RD	df9142f3-e769-3998-9eaf-05d708765073	1.72272310978398	0	1
Polosan M	Hamilton FC	fe0e8258-f49f-39b6-ab39-9fbf52c4b706	1.72284135715575	0	1
Polosan M	Walter M	e0effb76-af21-3004-853c-cda1caf41775	1.72322191735405	0	1
Polosan M	Hakeem AY	bbc32f6f-6247-3c9d-8c2d-c089b9ae52c4	1.72363063331788	0	1
Polosan M	Nicolini H	341e7e8d-a28a-3661-a443-eada999c96ae	1.72407010501138	0	1
Polosan M	Strelnikov K	c4577c7f-eab1-3afe-987f-33cc65c3798c	1.72503679561506	0	1
Polosan M	Arver S	921e176d-2d64-361b-ae89-accf422c353d	1.72507322854222	0	1
Polosan M	Soto-Faraco S	fb39550a-abb6-326e-9d47-7865c30f4a63	1.72546506282341	0	1
Polosan M	Schwartz S	8d03efa1-cb50-3e4c-8544-c12fa3eee6b9	1.7263638770177	0	1
Polosan M	Powell L	f8778213-8d05-3e79-971f-3c2ea20ea377	1.72893998490352	0	1
Polosan M	Zee PC	d877cd03-262d-3085-9536-b004d0ea4f00	1.72929363451685	0	1
Polosan M	Schatzberg A	26ac872a-a363-35b4-ba38-4c5da257be38	1.72949193588226	0	1
Polosan M	Iosifescu DV	92bece43-4087-3f8f-bbbb-7326daf19b7a	1.72971303539486	0	1
Polosan M	Mitchell JP	3c5828d6-cf25-3cba-a414-f7327ecf4ee5	1.73060556356425	0	1
Polosan M	Huang YE	9742d5c4-ee65-37e7-aa3b-eb4067dcf5e6	1.73368865242691	0	1
Polosan M	Labar KS	5048353e-1a32-3a07-a151-2d82d1d0cd08	1.73419080576131	0	1
Polosan M	Bell JD	c91d0c71-b4ce-3e35-855f-d2133b6dead5	1.7349810981825	0	1
Polosan M	Colburn JS	d7032cb4-7015-395b-84cd-9447fb2658d6	1.73505418119032	0	1
Polosan M	Kuriki S	383c944f-2fe3-3449-a1fe-5ba9aaa67b6d	1.73547720780705	0	1
Polosan M	Schachar RJ	c6f4afe6-3f27-3875-a2d9-dd0ddd2cd40f	1.73820522737927	0	1
Polosan M	Escera C	d59660c7-4c86-3207-bf42-c15e869f0159	1.73923507899326	0	1
Polosan M	Jolicoeur P	f283a77d-0ecc-3500-a779-20c3e1d35057	1.73958021605893	0	1
Polosan M	Shihabuddin L	76a17a81-a2d9-38ab-9b18-50b7a2f1c21f	1.73987352757839	0	1
Polosan M	Tracey I	161c6955-2d40-30ed-9eed-7566a0763ab0	1.7409329747658	0	1
Polosan M	Albert MS	c8c1f498-dc8a-3a1d-b275-967116b9b6a6	1.74135767048358	0	1
Polosan M	Germain A	8e0c2ae8-a371-372f-a233-9cf52c294a4c	1.74143889886254	0	1
Polosan M	Rushworth MF	b7e65a13-14d8-34d8-a866-a1f5c450ba3b	1.74172306716473	0	1
Polosan M	Draganski B	997a0e4b-f41d-3bd5-82e1-077c4242b6b1	1.74185248308042	0	1
Polosan M	Carota A	74e95b31-e9f9-3ae5-9be6-972163ece590	1.74203398625678	0	1
Polosan M	Weststeijn CG	49a9c482-a620-3492-bdc8-f3ad50b78ff8	1.74248084840997	0	1
Polosan M	VanRullen R	f170a6d5-ce22-3831-8f9e-b07a0efea259	1.7437783326647	0	1
Polosan M	Lamme VA	1cd5adf4-f2be-3e0f-bb39-698f74eda3c3	1.7443507529767	0	1
Polosan M	Mizumura K	cde11cab-f459-3480-9dd2-e22e78715061	1.74616890855372	0	1
Polosan M	Curt A	0908a6ce-8e69-35dc-8747-4014943cf75c	1.74683477328976	0	1
Polosan M	Tandon N	97922684-e0cb-37bc-a345-24d503db2b28	1.74719037921184	0	1
Polosan M	Wada Y	a7de09a7-7511-3c12-b67c-f86b5e57ff30	1.74736748588	0	1
Polosan M	Zhang C	9d60fa39-f713-3919-9f39-564bb92562c9	1.74787813915746	0	1
Polosan M	Gazzaniga MS	43852a16-51f8-34a1-8d61-3abd95675d70	1.74872311449243	0	1
Polosan M	Lange KW	2331b870-bc55-3c27-9c8d-e48fc36d6d97	1.74876954002879	0	1
Polosan M	Orban GA	d5a42f92-502e-3a4c-acae-bd575e1c29ec	1.74942859497393	0	1
Polosan M	Ansaldo AI	c35719f7-df3b-3e9b-83a7-96dc6a6ff95e	1.75205816936107	0	1
Polosan M	Simmons A	43821d14-56a4-3877-8532-5f0f7fad0145	1.75230709678854	0	1
Polosan M	Berglund H	1773474f-6dd9-3b03-87b9-b33bfb14d6d9	1.75231048223975	0	1
Polosan M	Weber EU	c277fe10-e19f-30c4-a86a-315394216e0b	1.75249568984146	0	1
Polosan M	Lilienfeld SO	07a4ee10-5053-3b8e-9ac4-65d460e52395	1.75436020123847	0	1
Polosan M	Delgado MR	6879da9c-1938-3297-a861-d4ff025c6285	1.75510294315629	0	1
Polosan M	von Kriegstein K	f7467560-bd86-3803-a4ae-39f5e0347d88	1.7583919986026	0	1
Polosan M	Sluming V	946aa427-3f59-3b3f-916e-f28b71f54968	1.75847574981672	0	1
Polosan M	Bjorkman-Burtscher IM	38246cbd-2169-3a6a-88e3-a441e08d48d1	1.76001464032053	0	1
Polosan M	Fukui K	ce003317-9437-3382-8ba0-d0e3c929edb0	1.76071006666002	0	1
Polosan M	Kuhl PK	4078f11e-1cb3-3d6f-9fbe-0824bb28f23f	1.76102330944268	0	1
Polosan M	Su MY	df4c989d-80d2-336f-8c25-5a099fc296df	1.76181418163885	0	1
Polosan M	Masri R	f4372ae9-60d5-30ef-a581-3b1ed2f4a3a3	1.7631099617719	0	1
Polosan M	Grefkes C	35f4264b-da8e-3807-bb23-a920f223f692	1.7647067856463	0	1
Polosan M	Brattico E	bce30ad6-907c-3148-b4f2-15e480f3e251	1.76473753710623	0	1
Polosan M	Hong B	e2c6c8f0-46ac-314e-bd99-12e80b4b2980	1.76678306020066	0	1
Polosan M	Alter K	863bbce3-1e75-3f45-bd7f-32087f6a3efa	1.7675758611705	0	1
Polosan M	Martin E	c5556de9-b670-38ea-828f-3f31d1ba6f61	1.7691990692085	0	1
Polosan M	Johnson C	efa8fa46-d8b5-35dc-8cfc-5c171e68bd87	1.77105743084727	0	1
Polosan M	Geminiani G	d8e6e56d-9b7a-3d91-8fd7-1a3ef54c37c7	1.77221700298338	0	1
Polosan M	Gonzalez-Mora JL	97f1cab9-93fe-3de8-880c-85efc6aeab3b	1.77745829523644	0	1
Polosan M	Roark AA	1fe80d73-fad9-3631-add8-3f9029269ca6	1.77774688247598	0	1
Polosan M	Finke K	2d434531-e00a-3bc5-8f5b-62f0a6adcc01	1.77800771650337	0	1
Polosan M	Hochstein S	2ae3e0aa-bd58-3f68-bb80-8c545ac35bef	1.778830597373	0	1
Polosan M	Amedi A	a1dd863f-1cb9-3e39-a321-9afc1de98836	1.7794515686229	0	1
Polosan M	Seger CA	a6c5dd97-109e-3219-b9bc-99c7e62b7a8f	1.77960465136681	0	1
Polosan M	Rostrup E	419c5033-abb8-3e4b-87bb-e9ca9385da09	1.77993595097052	0	1
Polosan M	Niaura RS	6f98d789-f5cd-3ca0-855c-cc080595986d	1.7799997490982	0	1
Polosan M	Gorman J	487fc3ab-c524-32da-b1ab-23583edf33e9	1.78110031375603	0	1
Polosan M	Penny WD	0e289dcc-45cc-3461-9ce8-b9c106f0c0da	1.78124875207691	0	1
Polosan M	Campanella S	c549778f-88a3-3cbe-bf3d-6bd7e39b0f39	1.78372322144542	0	1
Polosan M	Golaszewski SM	da6cda58-4edc-35ea-86f1-daa8bef24dfe	1.78543156368078	0	1
Polosan M	Jackson SR	0b5b86f8-6d4a-39e8-ac6f-90f46a35470c	1.78713407874182	0	1
Polosan M	Kastrup A	9e43e7a0-de6d-3100-92dc-6c1249993054	1.78739510073283	0	1
Polosan M	Protzner AB	d57e88e4-c40e-32cf-8513-4cb3cb082709	1.78802891200972	0	1
Polosan M	Kriegeskorte N	63c57e22-3f38-30cf-9c6f-ec0cb6ee831e	1.78848717222796	0	1
Polosan M	Luo Q	bb730137-ecf3-375a-9767-0f731128f02b	1.78883312288978	0	1
Polosan M	Aziz-Zadeh L	769634a5-c4d9-3445-9f1a-641c2a4b2a9a	1.78884375932235	0	1
Polosan M	Kuo B	9ed1f35f-0450-373e-b05a-75f544e88a95	1.78995995382016	0	1
Polosan M	Donnay GF	01e9a8b9-ca41-3247-af52-97be3c47d973	1.79084010673964	0	1
Polosan M	Graham S	6803ded9-3236-36c6-aa71-cb5e3e20ba12	1.7909743586927	0	1
Polosan M	Wise R	993a67e1-c646-3f2d-8998-c8970990f7ea	1.7910044948221	0	1
Polosan M	Zaveri HP	a487e3c5-0040-3b75-8ed9-41b0387c7cea	1.79168914003881	0	1
Polosan M	Brown JW	e34746ba-6d02-399c-b4aa-726291bf094a	1.79354180536201	0	1
Polosan M	Litvak V	fbe4297a-d521-380b-971a-be2568f6f76f	1.79355903136506	0	1
Polosan M	Rosen BR	054000b2-ecbf-3f46-9d24-b8793128fc1d	1.7948702380155	0	1
Polosan M	Shan B	e3526e0c-7800-390b-9038-2930f9966146	1.79573571713497	0	1
Polosan M	Weber J	ffc5a29f-0e36-3a93-a363-5437f902fdfc	1.79590324134301	0	1
Polosan M	Suzuki M	ca2fb8aa-4d9d-3607-b866-3469d6ead1ef	1.79596483957594	0	1
Polosan M	Dale AM	979c8172-e84b-339d-90c5-073826027008	1.79670190688975	0	1
Polosan M	Beaulieu C	ffb7ca9a-d102-3aa0-9a4e-a2596067d19a	1.79771018782526	0	1
Polosan M	Sowell ER	46e9d711-9f11-370c-a8b7-36aa3ff1108c	1.79887025580555	0	1
Polosan M	Scott SK	1eaa1ba9-e058-3644-841a-f2b2c269a4f0	1.80017632164445	0	1
Polosan M	Beauregard M	5a8a47b0-a204-3c31-bf62-572093b049fc	1.80151417864783	0	1
Polosan M	Onofrj M	1232652b-d74b-3c96-bf92-c290c7aaed79	1.80178301568642	0	1
Polosan M	Coricelli G	79f39b0c-d320-3458-838f-b1dc48faa7fb	1.80182529090507	0	1
Polosan M	Drewes AM	53454f89-6318-3c06-a7c1-7d08997720ac	1.80198720841166	0	1
Polosan M	Fullam RS	06d56cf8-55fe-34c8-ae73-9fcfb0972d9e	1.80257991832385	0	1
Polosan M	Effenberg AO	f706e1b4-5b75-3bf9-9aca-58f2e38171b0	1.80289842728884	0	1
